                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1550                                     1280                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.4898690554276571E+009                  1.4066077975803941E+008                  5.7466872702637311E+003                  9.6848774281591332E-001                  9.9419316502995803E-001                 -1.5379265637650565E+000                  3.5988265643431883E-001                  8.8625656741660162E-006                  6.1960365076612722E-001                  2.1035026167404866E-005                  5.4556899405147482E-003                  8.8383210339862649E-003                  2.0994599496976601E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.6367610066561533E-001                  7.5094191821755210E-004                  3.1542806562749542E-001                  2.5668052596960387E-003                  2.0351285120720421E-003                  9.3531737836921505E-003                  2.0994599496976501E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990170418E-001                  9.9398788328488774E-001                  9.9999999982757815E-001                  9.9387062411132954E-001                  9.9252106100178880E+003                  2.4378929824908186E+007                  1.0325375900911907E+010                  9.6866414156118441E-001                  9.6866414156118419E-001                  7.4321409788442162E-044                  2.3276183649426428E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4169196105970642E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                      10                  9.9999999997650024E-001                 -2.5559276892824991E-003                  3.7851160698734669E+000                 -6.6793692489687180E+000                  4.9102201026070320E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  2.7733278237060735E+004                  9.9412849513244039E-001                  6.0969982430584696E+003                  2.0923327412299302E-007                  1.8638713521742492E+001                  8.1324256712503629E+004                  1.6688610608110824E+008                  9.6848774281591332E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8445358006409967E-004 
                                      11                  9.9999999997337530E-001                 -2.5590276366629920E-003                  3.7890840330433928E+000                 -6.6683139562758518E+000                  4.9252609611874050E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  2.7733674154124601E+004                  9.9412148827753455E-001                  6.1529591678859733E+003                  2.1462783448606791E-007                  1.8630291881977655E+001                  8.4190087557976687E+004                  1.6746040963483068E+008                  9.6848774281591332E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3635671655815207E-004 
                                      12                  9.9999999997025035E-001                 -2.5620497323625897E-003                  3.7953572004034952E+000                 -6.6529905335594064E+000                  4.9468890589295471E+000                  6.9999998880773973E-001                  2.8000001119226031E-001                  2.0000000000000018E-002                  2.7734060133616855E+004                  9.9411135141067375E-001                  6.2424805863719012E+003                  2.2233583532989005E-007                  1.8621060890490163E+001                  8.8488953481426419E+004                  1.6851114962672395E+008                  9.6848774281591332E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8343083805090647E-004 
                                      13                  9.9999999996400035E-001                 -2.5678845605326267E-003                  3.8024449998555081E+000                 -6.6395170192393929E+000                  4.9674920498811401E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7734805368099856E+004                  9.9410143625586478E-001                  6.3451953874393612E+003                  2.2934167537045164E-007                  1.8618009835410167E+001                  9.2788050435356738E+004                  1.6994371979520848E+008                  9.6848774281591332E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2752752049111365E-005 
                                      14                  9.9999999996087552E-001                 -2.5707129392192620E-003                  3.8074573083383214E+000                 -6.6313504554283096E+000                  4.9807039972446185E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7735166620787644E+004                  9.9409502234882652E-001                  6.4188512033944862E+003                  2.3369506671824125E-007                  1.8618646976674988E+001                  9.5654189734207146E+004                  1.7112897156702179E+008                  9.6848774281591332E-001                 -7.0704475440329533E-010                  1.6280307102434220E-009                 -5.8756185099271811E-006 
                                      15                  9.9999999995775046E-001                 -2.5734886831445536E-003                  3.8128046405092602E+000                 -6.6239148112810291E+000                  4.9935261766137264E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7735521155310642E+004                  9.9408872259136405E-001                  6.4983730706757906E+003                  2.3773065597358887E-007                  1.8621929297246695E+001                  9.8520402308408273E+004                  1.7257522439350954E+008                  9.6848774281591332E-001                 -3.0526419430135458E-006                  7.0289431290948556E-006                 -8.1587818269802085E-005 
                                      16                  9.9999999995462541E-001                 -2.5762173593941984E-003                  3.8185084723470681E+000                 -6.6172108100202784E+000                  5.0059809315460919E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7735869682486042E+004                  9.9408252452118928E-001                  6.5842827463444319E+003                  2.4142886349282396E-007                  1.8627958594498040E+001                  1.0138668691726937E+005                  1.7434841450888962E+008                  9.6848774281591332E-001                 -3.8644441047279574E-005                  8.8978155091679043E-005                 -1.6253882170539353E-004 
                                      17                  9.9999999995150057E-001                 -2.5789042880377598E-003                  3.8245850141116846E+000                 -6.6112366955361361E+000                  5.0180887380295163E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7736212881619645E+004                  9.9407641622419829E-001                  6.6770559302857810E+003                  2.4477288376026968E-007                  1.8636763475526745E+001                  1.0425304246044683E+005                  1.7652768185802871E+008                  9.6848774281591332E-001                 -2.1708446799226417E-004                  4.9973055299179503E-004                 -2.4802339257464612E-004 
                                      18                  9.9999999994837563E-001                 -2.5815545574486808E-003                  3.8310493603548879E+000                 -6.6059924700009471E+000                  5.0298684070074646E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7736551402459314E+004                  9.9407038627128541E-001                  6.7771853029365539E+003                  2.4774650126977697E-007                  1.8648372599640307E+001                  1.0711946797184943E+005                  1.7921607929110020E+008                  9.6848774281591332E-001                 -8.5492649165863795E-004                  1.9666046892481415E-003                 -3.3792281316043286E-004 
                                      19                  9.9999999994525068E-001                 -2.5841730642241589E-003                  3.8379169859574600E+000                 -6.6014802264508594E+000                  5.0413372601762241E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7736885870291087E+004                  9.9406442362743064E-001                  6.8852067517470232E+003                  2.5033396235412046E-007                  1.8662895602866389E+001                  1.0998596261464304E+005                  1.8254736265158063E+008                  9.6848774281591332E-001                 -2.7464965714425736E-003                  6.3040873962304520E-003                 -4.3236119524935263E-004 
                                      20                  9.9999999994212574E-001                 -2.5867645526469652E-003                  3.8451955022482731E+000                 -6.5976934969685708E+000                  5.0525112831780135E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7737216890977317E+004                  9.9405851763568343E-001                  7.0015710818908674E+003                  2.5252623458955536E-007                  1.8680727017548900E+001                  1.1285252567719307E+005                  1.8668604051970327E+008                  9.6848774281591332E-001                 -7.6711754530677974E-003                  1.7508448486338812E-002                 -5.3019793480741913E-004 
                                      21                  9.9999999993900079E-001                 -2.5893335892073709E-003                  3.8528586460706138E+000                 -6.5945983996402315E+000                  5.0634052595844521E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7737545047700216E+004                  9.9405265820133160E-001                  7.1262104886849957E+003                  2.5433234780275194E-007                  1.8701920132371395E+001                  1.1571915656821821E+005                  1.9181517980227011E+008                  9.6848774281591332E-001                 -1.9001065978565407E-002                  4.2808278141202361E-002                 -6.2608670539923651E-004 
                                      22                  9.9999999993587585E-001                 -2.5918844271418458E-003                  3.8608098821862082E+000                 -6.5920961124215136E+000                  5.0740328884816916E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7737870883656320E+004                  9.9404683634949542E-001                  7.2578816508051505E+003                  2.5580197165155591E-007                  1.8725334321577655E+001                  1.1858585480887850E+005                  1.9808977802750301E+008                  9.6848774281591332E-001                 -4.1549129758885743E-002                  9.1236511028548239E-002                 -7.0856444083614880E-004 
                                      23                  9.9999999993275079E-001                 -2.5944206546605194E-003                  3.8688720841116164E+000                 -6.5899975350802427E+000                  5.0844068879828432E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7738194857118509E+004                  9.9404104519360637E-001                  7.3938746585632171E+003                  2.5704103715734540E-007                  1.8749263495713841E+001                  1.2145262001509196E+005                  2.0558101839679170E+008                  9.6848774281591332E-001                 -7.9603537471837169E-002                  1.6747657445634156E-001                 -7.6403179388511713E-004 
                                      24                  9.9999999992962596E-001                 -2.5969447004164873E-003                  3.8748510942402348E+000                 -6.5885401665321179E+000                  5.0920281119262434E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7738517278259027E+004                  9.9403671711502439E-001                  7.4963713854090302E+003                  2.5790504251261044E-007                  1.8767373911507018E+001                  1.2360274390376738E+005                  2.1195682841376764E+008                  9.6848774281591332E-001                 -1.3298525714538717E-001                  2.6376791029633018E-001                 -7.8446289954528427E-004 
                                      25                  9.9999999992806343E-001                 -2.5982025118318573E-003                  3.8787651293101275E+000                 -6.5875819593794125E+000                  5.0970356846342995E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7738677952256829E+004                  9.9403384133233963E-001                  7.5642370307024075E+003                  2.5847470040958470E-007                  1.8779906709835490E+001                  1.2503617643557802E+005                  2.1654263200311613E+008                  9.6848774281591332E-001                 -1.6470430830206900E-001                  3.1562254929730593E-001                 -7.8295531340477273E-004 
                                      26                  9.9999999992650102E-001                 -2.5994575620244113E-003                  3.8845016080174117E+000                 -6.5861350513910004E+000                  5.1044405043973518E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7738838274460999E+004                  9.9402954194056681E-001                  7.6648137812892737E+003                  2.5933727825321898E-007                  1.8800337680841775E+001                  1.2718635008791331E+005                  2.2390164638387048E+008                  9.6848774281591332E-001                 -1.9964866175011026E-001                  3.6853201320128770E-001                 -7.7527402645055762E-004 
                                      27                  9.9999999992337596E-001                 -2.6019593460617791E-003                  3.8917627650563111E+000                 -6.5840411643834003E+000                  5.1141214244771698E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7739157859289473E+004                  9.9402382950109291E-001                  7.7940424180975951E+003                  2.6059065387558602E-007                  1.8829481762121109E+001                  1.3005331435163191E+005                  2.3438964937604553E+008                  9.6848774281591332E-001                 -2.7335571840766670E-001                  4.6710176528735603E-001                 -7.4572667796215240E-004 
                                      28                  9.9999999992025090E-001                 -2.6044491400696013E-003                  3.8985728641758155E+000                 -6.5817376211347405E+000                  5.1235914577488373E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7739475916133488E+004                  9.9401814584042947E-001                  7.9172227545069009E+003                  2.6197652605138040E-007                  1.8858607329041444E+001                  1.3292034436101862E+005                  2.4552852529720530E+008                  9.6848774281591332E-001                 -3.4805565314858611E-001                  5.5131211135874636E-001                 -7.0632042536722351E-004 
                                      29                  9.9999999991712607E-001                 -2.6069258053960319E-003                  3.9049298791852185E+000                 -6.5792058596312293E+000                  5.1328595999112636E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7739792299481669E+004                  9.9401249366336220E-001                  8.0339639601971094E+003                  2.6350820363079031E-007                  1.8885844882187655E+001                  1.3578743977079570E+005                  2.5716503987281847E+008                  9.6848774281591332E-001                 -4.2208467533070509E-001                  6.2163119385628240E-001                 -6.6412012012639638E-004 
                                      30                  9.9999999991400113E-001                 -2.6093881167684706E-003                  3.9108549295493966E+000                 -6.5764572626559898E+000                  5.1419342829276049E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7740106852750621E+004                  9.9400687567502355E-001                  8.1443218804708422E+003                  2.6518120353693950E-007                  1.8911182703428963E+001                  1.3865460020326782E+005                  2.6917083464731395E+008                  9.6848774281591332E-001                 -4.9406439678538233E-001                  6.7942060629081036E-001                 -6.2281821789004783E-004 
                                      31                  9.9999999991087618E-001                 -2.6118349351662599E-003                  3.9163794285367390E+000                 -6.5735136049186140E+000                  5.1508234211683988E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7740419430368896E+004                  9.9400129431653372E-001                  8.2485845149042598E+003                  2.6698471288994117E-007                  1.8935227005021630E+001                  1.4152182525086726E+005                  2.8144413967131305E+008                  9.6848774281591332E-001                 -5.6330869292731889E-001                  7.2666747892915806E-001                 -5.8413759542062544E-004 
                                      32                  9.9999999990775124E-001                 -2.6142652659944328E-003                  3.9240927184404462E+000                 -6.5688955759542802E+000                  5.1638253112083685E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7740729905209311E+004                  9.9399300937038404E-001                  8.3963922372597463E+003                  2.6983881690696533E-007                  1.8970694762612474E+001                  1.4582275909409567E+005                  3.0047167908764607E+008                  9.6848774281591332E-001                 -6.3044338622902341E-001                  7.6581632675159250E-001                 -5.4853837237075673E-004 
                                      33                  9.9999999990150124E-001                 -2.6190746363473978E-003                  3.9308982660152285E+000                 -6.5637534075285124E+000                  5.1764497903629190E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7741344312664791E+004                  9.9398478609571062E-001                  8.5290029773353781E+003                  2.7305277367898529E-007                  1.9003362037014668E+001                  1.5012388345539826E+005                  3.1911391638485676E+008                  9.6848774281591332E-001                 -7.5334064630059949E-001                  8.2353468581474421E-001                 -4.8760859440454051E-004 
                                      34                  9.9999999989837629E-001                 -2.6214510762536045E-003                  3.9351526743786991E+000                 -6.5602596882028417E+000                  5.1846669122389537E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7741647913020504E+004                  9.9397936881572058E-001                  8.6129648408658250E+003                  2.7525822930474374E-007                  1.9024861285831427E+001                  1.5299136245842883E+005                  3.3173821108304071E+008                  9.6848774281591332E-001                 -8.0969724121852549E-001                  8.4501032814370614E-001                 -4.6174194373520196E-004 
                                      35                  9.9999999989525135E-001                 -2.6238085139173349E-003                  3.9411515077709116E+000                 -6.5549435759186458E+000                  5.1967084965516044E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7741949089040674E+004                  9.9397134111433849E-001                  8.7327596590134199E+003                  2.7864831684860139E-007                  1.9056373363093709E+001                  1.5729267435548190E+005                  3.5088345311322778E+008                  9.6848774281591332E-001                 -8.6445429841906529E-001                  8.6337011538161235E-001                 -4.3825350510989227E-004 
                                      36                  9.9999999988900135E-001                 -2.6284661400407744E-003                  3.9492043597021715E+000                 -6.5466408324600600E+000                  5.2141678326895775E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7742544136780289E+004                  9.9395947471779866E-001                  8.8961963488693109E+003                  2.8402669974752381E-007                  1.9100341545833402E+001                  1.6374491898553117E+005                  3.7908519147289717E+008                  9.6848774281591332E-001                 -9.6642275977486214E-001                  8.9196182479423913E-001                 -3.9781800073448293E-004 
                                      37                  9.9999999988118882E-001                 -2.6341781301661535E-003                  3.9551268705376872E+000                 -6.5394422340987379E+000                  5.2282002917631782E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7743273905091446E+004                  9.9394972367553247E-001                  9.0183455224446279E+003                  2.8877378542652358E-007                  1.9134590907730761E+001                  1.6912207239174959E+005                  4.0162790918461424E+008                  9.6848774281591332E-001                 -1.0789971789279351E+000                  9.1663133999711499E-001                 -3.5728603933233004E-004 
                                      38                  9.9999999987728261E-001                 -2.6369872588568590E-003                  3.9588380323064949E+000                 -6.5346621334725041E+000                  5.2373097745790655E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7743632808602855E+004                  9.9394332969865629E-001                  9.0957398884674585E+003                  2.9196975573677096E-007                  1.9157801822536864E+001                  1.7270693407925806E+005                  4.1659544591134501E+008                  9.6848774281591332E-001                 -1.1307143946514948E+000                  9.2599081779011083E-001                 -3.4017659011278885E-004 
                                      39                  9.9999999987337640E-001                 -2.6397656917792490E-003                  3.9640853424214058E+000                 -6.5275322149018828E+000                  5.2506257901450786E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7743987794888028E+004                  9.9393389490599360E-001                  9.2063046540300293E+003                  2.9680265743494709E-007                  1.9193329979785762E+001                  1.7808436421885854E+005                  4.3889167864323115E+008                  9.6848774281591332E-001                 -1.1806095924293163E+000                  9.3402332761684526E-001                 -3.2468035995917498E-004 
                                      40                  9.9999999986556387E-001                 -2.6452322296457195E-003                  3.9703848735713740E+000                 -6.5179153660044671E+000                  5.2677690758140443E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7744686239966792E+004                  9.9392152093335862E-001                  9.3408172120716736E+003                  3.0344824773480418E-007                  1.9238379943555316E+001                  1.8525463207597638E+005                  4.6729879209065032E+008                  9.6848774281591332E-001                 -1.2730418014420941E+000                  9.4667164362602874E-001                 -2.9789419191873046E-004 
                                      41                  9.9999999985775134E-001                 -2.6505792487073131E-003                  3.9760942082240174E+000                 -6.5083436676396138E+000                  5.2842620663808670E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7745369431450035E+004                  9.9390941703344116E-001                  9.4644244371562509E+003                  3.1021038474381710E-007                  1.9280380622585326E+001                  1.9242525306212818E+005                  4.9462305615842587E+008                  9.6848774281591332E-001                 -1.3564622104013802E+000                  9.5599137602687190E-001                 -2.7560038411180679E-004 
                                      42                  9.9999999984993881E-001                 -2.6558099015913535E-003                  3.9813069720048699E+000                 -6.4988582053696504E+000                  5.3001523111903488E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7746037771037718E+004                  9.9389757553305069E-001                  9.5787088314549001E+003                  3.1706024773972706E-007                  1.9318428934661888E+001                  1.9959621950907528E+005                  5.2083685580456883E+008                  9.6848774281591332E-001                 -1.4327957725049081E+000                  9.6308488484730526E-001                 -2.5671114696380323E-004 
                                      43                  9.9999999984212640E-001                 -2.6609277328306395E-003                  3.9860971391961413E+000                 -6.4894875411630659E+000                  5.3154823271531146E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7746691710569936E+004                  9.9388598807206441E-001                  9.6849445641692309E+003                  3.2397571636533007E-007                  1.9352621632674690E+001                  2.0676752398155100E+005                  5.4595745918315804E+008                  9.6848774281591332E-001                 -1.5030034316923204E+000                  9.6859516121582967E-001                 -2.4049296458729817E-004 
                                      44                  9.9999999983431376E-001                 -2.6659364958747556E-003                  3.9905238919049655E+000                 -6.4802518256051354E+000                  5.3302902848405074E+000                  6.9999998692271104E-001                  2.8000001307728906E-001                  1.9999999999999907E-002                  2.7747331728647983E+004                  9.9387464594804342E-001                  9.7841677908743059E+003                  3.3093917079674209E-007                  1.9383955563182454E+001                  2.1393915929117872E+005                  5.7004257915027809E+008                  9.6848774281591332E-001                 -1.5678816565212079E+000                  9.7295304717842701E-001                 -2.2640297845836205E-004 
